Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-20T21:11:54.487Z","Included","auto","No","10986","0","988307","4042","1003335","0.29"
"2025-09-20T21:07:41.125Z","Included","auto","No","2169","0","342834","1165","346168","0.10"
"2025-09-20T21:07:13.670Z","Included","auto","No","2701","0","499832","1071","503604","0.13"
"2025-09-20T21:05:23.092Z","Included","auto","No","3227","0","642418","1038","646683","0.17"
"2025-09-20T21:02:39.075Z","Errored, Not Charged","auto","No","252649","165020","10905461","61225","11384355","3.62"
"2025-09-20T21:01:51.379Z","Included","auto","No","71781","0","7138","69","78988","0.09"
"2025-09-20T20:56:32.560Z","Included","auto","No","14166","0","1247189","7042","1268397","0.37"
"2025-09-20T20:55:55.104Z","Included","auto","No","342","0","89708","281","90331","0.02"
"2025-09-20T20:55:40.730Z","Included","auto","No","82581","0","7128","247","89956","0.11"
"2025-09-20T20:52:03.607Z","Included","auto","No","100118","18273","804881","3979","927251","0.37"
"2025-09-20T20:50:28.400Z","Included","auto","No","6424","12887","658642","3399","681352","0.21"
"2025-09-20T20:47:59.765Z","Included","auto","No","96760","20688","1188703","7928","1314079","0.49"
"2025-09-20T20:45:46.766Z","Included","auto","No","5109","13464","699453","3444","721470","0.22"
"2025-09-20T20:45:05.320Z","Errored, Not Charged","auto","No","9580","5696","321968","2276","339520","0.11"
"2025-09-20T20:41:15.859Z","Included","auto","No","8711","8792","849327","5528","872358","0.27"
"2025-09-20T20:40:49.981Z","Errored, Not Charged","auto","No","768","3675","169432","1089","174964","0.05"
"2025-09-20T20:39:32.286Z","Errored, Not Charged","auto","No","214579","880","10737426","23321","10976206","3.09"
"2025-09-20T20:37:14.376Z","Included","auto","No","10356","0","1034649","4023","1049028","0.30"
"2025-09-20T20:36:32.558Z","Included","auto","No","4240","0","649032","1532","654804","0.18"
"2025-09-20T20:36:19.712Z","Included","auto","No","325","0","126880","252","127457","0.03"
"2025-09-20T20:35:41.198Z","Included","auto","No","3449","0","303863","419","307731","0.08"
"2025-09-20T20:35:09.319Z","Included","auto","No","8741","11025","515269","4163","539198","0.18"
"2025-09-20T20:29:25.806Z","Included","auto","No","24357","5625","407861","6523","444366","0.18"
"2025-09-20T20:27:27.807Z","Included","auto","No","13939","0","262218","3696","279853","0.11"
"2025-09-20T20:27:12.211Z","Errored, Not Charged","auto","No","3489","1882","57185","927","63483","0.03"
"2025-09-20T20:26:36.808Z","Errored, Not Charged","auto","No","6533","0","20551","2799","29883","0.03"
"2025-09-20T20:25:39.981Z","Errored, Not Charged","auto","No","4464","0","62622","4411","71497","0.05"
"2025-09-20T20:23:34.459Z","Included","auto","No","1656","0","130190","647","132493","0.04"
"2025-09-20T20:21:06.542Z","Included","auto","No","33138","0","880949","2410","916497","0.28"
"2025-09-20T20:20:03.559Z","Errored, Not Charged","auto","No","179487","474","6263712","16267","6459940","1.89"
"2025-09-20T20:18:34.580Z","Included","auto","No","10656","0","179686","1406","191748","0.07"
"2025-09-20T20:16:54.285Z","Included","auto","No","1766","0","102764","211","104741","0.03"
"2025-09-20T20:08:20.441Z","Included","auto","No","11224","0","63918","849","75991","0.04"
"2025-09-20T20:06:14.508Z","Included","auto","No","24402","4578","4072204","8962","4110146","1.11"
"2025-09-20T20:03:07.737Z","Errored, Not Charged","auto","No","57911","10458","389327","1623","459319","0.19"
"2025-09-20T20:02:46.321Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","0","0","0","0","0","0.00"
"2025-09-20T20:02:35.945Z","Included","claude-4-sonnet-1m","Yes","469","0","217621","110","218200","0.08"
"2025-09-20T20:02:27.790Z","Included","claude-4-sonnet-1m","Yes","247","0","217374","344","217965","0.09"
"2025-09-20T20:02:19.218Z","Included","claude-4-sonnet-1m","Yes","395","0","216979","126","217500","0.08"
"2025-09-20T20:02:12.291Z","Included","claude-4-sonnet-1m","Yes","289","0","216690","211","217190","0.08"
"2025-09-20T20:02:01.632Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","775","0","215915","124","216814","0.08"
"2025-09-20T20:01:53.082Z","Included","claude-4-sonnet-1m","Yes","558","0","215357","471","216386","0.09"
"2025-09-20T20:01:40.770Z","Included","claude-4-sonnet-1m","Yes","1696","0","213661","371","215728","0.09"
"2025-09-20T20:01:17.287Z","Included","claude-4-sonnet-1m","Yes","348","0","213313","290","213951","0.08"
"2025-09-20T20:00:49.277Z","Included","claude-4-sonnet-1m","Yes","345","0","212968","138","213451","0.08"
"2025-09-20T20:00:38.530Z","Included","claude-4-sonnet-1m","Yes","697","0","212271","110","213078","0.08"
"2025-09-20T20:00:25.328Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","1060","0","211211","536","212807","0.09"
"2025-09-20T20:00:15.523Z","Included","claude-4-sonnet-1m","Yes","673","0","210538","763","211974","0.09"
"2025-09-20T19:59:44.388Z","Included","claude-4-sonnet-1m","Yes","371","0","210167","369","210907","0.08"
"2025-09-20T19:59:13.725Z","Included","claude-4-sonnet-1m","Yes","381","0","209786","147","210314","0.08"
"2025-09-20T19:59:00.515Z","Included","claude-4-sonnet-1m","Yes","876","0","208910","110","209896","0.08"
"2025-09-20T19:58:50.123Z","Included","claude-4-sonnet-1m","Yes","654","0","208256","677","209587","0.09"
"2025-09-20T19:58:37.666Z","Included","claude-4-sonnet-1m","Yes","824","0","207432","369","208625","0.09"
"2025-09-20T19:58:21.109Z","Included","claude-4-sonnet-1m","Yes","435","0","206997","496","207928","0.09"
"2025-09-20T19:58:08.368Z","Included","claude-4-sonnet-1m","Yes","375","0","206622","150","207147","0.08"
"2025-09-20T19:58:01.033Z","Included","claude-4-sonnet-1m","Yes","482","0","206140","110","206732","0.08"
"2025-09-20T19:57:55.145Z","Included","claude-4-sonnet-1m","Yes","373","0","205767","200","206340","0.08"
"2025-09-20T19:57:47.627Z","Included","claude-4-sonnet-1m","Yes","239","0","205528","120","205887","0.08"
"2025-09-20T19:57:40.993Z","Included","claude-4-sonnet-1m","Yes","223","0","205305","141","205669","0.08"
"2025-09-20T19:57:32.770Z","Included","claude-4-sonnet-1m","Yes","295","0","205010","121","205426","0.08"
"2025-09-20T19:57:26.759Z","Included","claude-4-sonnet-1m","Yes","263","0","204747","161","205171","0.08"
"2025-09-20T19:57:19.806Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","305","0","204442","123","204870","0.08"
"2025-09-20T19:57:13.933Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","243","0","204199","226","204668","0.08"
"2025-09-20T19:57:08.461Z","Included","claude-4-sonnet-1m","Yes","393","0","203806","164","204363","0.08"
"2025-09-20T19:56:56.609Z","Included","claude-4-sonnet-1m","Yes","453","0","203353","161","203967","0.08"
"2025-09-20T19:56:11.318Z","Included","claude-4-sonnet-1m","Yes","379","0","202974","177","203530","0.08"
"2025-09-20T19:55:57.500Z","Included","claude-4-sonnet-1m","Yes","1029","0","201945","110","203084","0.08"
"2025-09-20T19:55:49.356Z","Included","claude-4-sonnet-1m","Yes","804","0","201141","812","202757","0.09"
"2025-09-20T19:55:19.850Z","Included","auto","No","38354","0","3836495","6667","3881516","1.05"
"2025-09-20T19:55:18.257Z","Included","claude-4-sonnet-1m","Yes","478","0","200663","423","201564","0.08"
"2025-09-20T19:55:11.041Z","Errored, Not Charged","auto","No","753","0","215172","233","216158","0.06"
"2025-09-20T19:54:49.661Z","Included","claude-4-sonnet-1m","Yes","381","0","200282","141","200804","0.08"
"2025-09-20T19:54:39.787Z","Included","claude-4-sonnet-1m","Yes","567","0","199715","110","200392","0.08"
"2025-09-20T19:54:30.696Z","Included","claude-4-sonnet-1m","Yes","580","0","199135","396","200111","0.08"
"2025-09-20T19:54:22.548Z","Included","claude-4-sonnet-1m","Yes","404","0","198731","409","199544","0.08"
"2025-09-20T19:54:10.797Z","Errored, Not Charged","auto","No","166087","0","692474","1218","859779","0.39"
"2025-09-20T19:53:52.574Z","Included","claude-4-sonnet-1m","Yes","470","0","198261","223","198954","0.08"
"2025-09-20T19:53:21.738Z","Included","claude-4-sonnet-1m","Yes","334","0","197927","133","198394","0.08"
"2025-09-20T19:53:17.399Z","Included","auto","No","63408","0","310378","1107","374893","0.16"
"2025-09-20T19:53:10.152Z","Included","claude-4-sonnet-1m","Yes","821","0","197106","110","198037","0.08"
"2025-09-20T19:52:57.762Z","Included","claude-4-sonnet-1m","Yes","826","0","196280","606","197712","0.09"
"2025-09-20T19:52:50.534Z","Included","claude-4-sonnet-1m","Yes","648","0","195632","615","196895","0.08"
"2025-09-20T19:52:21.127Z","Included","claude-4-sonnet-1m","Yes","476","0","195156","364","195996","0.08"
"2025-09-20T19:51:50.926Z","Included","claude-4-sonnet-1m","Yes","381","0","194775","139","195295","0.07"
"2025-09-20T19:51:40.609Z","Included","claude-4-sonnet-1m","Yes","590","0","194185","110","194885","0.07"
"2025-09-20T19:51:34.344Z","Included","claude-4-sonnet-1m","Yes","367","0","193818","375","194560","0.08"
"2025-09-20T19:51:29.673Z","Included","claude-4-sonnet-1m","Yes","272","0","193546","152","193970","0.07"
"2025-09-20T19:51:23.573Z","Included","claude-4-sonnet-1m","Yes","409","0","193137","145","193691","0.07"
"2025-09-20T19:51:18.211Z","Included","claude-4-sonnet-1m","Yes","171","0","192966","124","193261","0.07"
"2025-09-20T19:51:11.344Z","Included","claude-4-sonnet-1m","Yes","370","0","192596","130","193096","0.07"
"2025-09-20T19:51:04.780Z","Included","claude-4-sonnet-1m","Yes","324","0","192272","174","192770","0.07"
"2025-09-20T19:50:56.855Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","691","0","191581","145","192417","0.07"
"2025-09-20T19:50:51.411Z","Included","claude-4-sonnet-1m","Yes","389","0","191192","375","191956","0.08"
"2025-09-20T19:50:45.719Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","143","0","191049","108","191300","0.07"
"2025-09-20T19:50:37.785Z","Included","claude-4-sonnet-1m","Yes","386","0","190663","125","191174","0.07"
"2025-09-20T19:50:30.288Z","Included","claude-4-sonnet-1m","Yes","619","0","190044","216","190879","0.08"
"2025-09-20T19:50:19.004Z","Included","claude-4-sonnet-1m","Yes","629","0","189415","350","190394","0.08"
"2025-09-20T19:50:12.312Z","Included","claude-4-sonnet-1m","Yes","322","0","189093","362","189777","0.08"
"2025-09-20T19:50:03.159Z","Included","claude-4-sonnet-1m","Yes","635","0","188458","136","189229","0.07"
"2025-09-20T19:49:54.783Z","Included","claude-4-sonnet-1m","Yes","641","0","187817","402","188860","0.08"
"2025-09-20T19:49:43.914Z","Included","claude-4-sonnet-1m","Yes","654","0","187163","409","188226","0.08"
"2025-09-20T19:49:36.165Z","Included","claude-4-sonnet-1m","Yes","433","0","186730","426","187589","0.08"
"2025-09-20T19:49:31.059Z","Included","claude-4-sonnet-1m","Yes","387","0","186343","220","186950","0.07"
"2025-09-20T19:49:24.689Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","296","0","186047","117","186460","0.07"
"2025-09-20T19:49:18.365Z","Included","claude-4-sonnet-1m","Yes","462","0","185585","231","186278","0.07"
"2025-09-20T19:49:07.162Z","Included","claude-4-sonnet-1m","Yes","908","0","184677","176","185761","0.07"
"2025-09-20T19:48:56.803Z","Included","claude-4-sonnet-1m","Yes","922","0","183755","500","185177","0.08"
"2025-09-20T19:48:51.119Z","Included","claude-4-sonnet-1m","Yes","261","0","183494","481","184236","0.08"
"2025-09-20T19:48:44.886Z","Included","claude-4-sonnet-1m","Yes","173","0","183321","134","183628","0.07"
"2025-09-20T19:48:39.152Z","Included","claude-4-sonnet-1m","Yes","350","0","182971","101","183422","0.07"
"2025-09-20T19:48:34.756Z","Included","claude-4-sonnet-1m","Yes","173","0","182798","128","183099","0.07"
"2025-09-20T19:48:26.781Z","Included","claude-4-sonnet-1m","Yes","502","0","182296","92","182890","0.07"
"2025-09-20T19:48:19.434Z","Included","claude-4-sonnet-1m","Yes","628","0","181668","295","182591","0.07"
"2025-09-20T19:48:14.096Z","Included","claude-4-sonnet-1m","Yes","811","103","180857","335","182106","0.08"
"2025-09-20T19:47:47.827Z","Included","claude-4-sonnet-1m","Yes","218","136","180639","670","181663","0.08"
"2025-09-20T19:47:40.571Z","Errored, Not Charged","claude-4-sonnet-1m","Yes","0","0","0","0","0","0.00"
"2025-09-20T19:47:13.231Z","Included","claude-4-sonnet-1m","Yes","351","0","180288","416","181055","0.07"
"2025-09-20T19:46:47.711Z","Included","claude-4-sonnet-1m","Yes","344","0","179944","142","180430","0.07"
"2025-09-20T19:46:37.948Z","Included","claude-4-sonnet-1m","Yes","910","0","179034","109","180053","0.07"
"2025-09-20T19:46:30.864Z","Included","claude-4-sonnet-1m","Yes","620","0","178414","695","179729","0.08"
"2025-09-20T19:46:07.130Z","Included","claude-4-sonnet-1m","Yes","463","0","177951","328","178742","0.07"
"2025-09-20T19:45:39.720Z","Included","claude-4-sonnet-1m","Yes","333","0","177618","138","178089","0.07"
"2025-09-20T19:45:30.102Z","Included","claude-4-sonnet-1m","Yes","862","0","176756","109","177727","0.07"
"2025-09-20T19:45:22.935Z","Included","claude-4-sonnet-1m","Yes","634","0","176122","647","177403","0.08"
"2025-09-20T19:44:57.791Z","Included","claude-4-sonnet-1m","Yes","376","0","175746","360","176482","0.07"
"2025-09-20T19:44:32.725Z","Included","claude-4-sonnet-1m","Yes","390","0","175356","137","175883","0.07"
"2025-09-20T19:44:23.718Z","Included","claude-4-sonnet-1m","Yes","591","0","174765","119","175475","0.07"
"2025-09-20T19:44:13.771Z","Included","claude-4-sonnet-1m","Yes","696","0","174069","264","175029","0.07"
"2025-09-20T19:44:04.750Z","Included","claude-4-sonnet-1m","Yes","759","0","173310","527","174596","0.08"
"2025-09-20T19:43:57.364Z","Included","claude-4-sonnet-1m","Yes","541","111","172769","380","173801","0.07"
"2025-09-20T19:42:11.175Z","Included","claude-4-sonnet-1m","Yes","3395","0","169374","538","173307","0.09"
"2025-09-20T19:42:04.889Z","Included","claude-4-sonnet-1m","Yes","252","0","169122","77","169451","0.06"
"2025-09-20T19:41:46.952Z","Included","claude-4-sonnet-1m","Yes","585","0","168537","75","169197","0.06"
"2025-09-20T19:41:39.253Z","Included","claude-4-sonnet-1m","Yes","434","0","168103","469","169006","0.07"
"2025-09-20T19:40:51.495Z","Included","claude-4-sonnet-1m","Yes","4724","0","163379","221","168324","0.08"
"2025-09-20T19:40:46.234Z","Included","claude-4-sonnet-1m","Yes","140","0","163239","452","163831","0.07"
"2025-09-20T19:40:39.549Z","Included","claude-4-sonnet-1m","Yes","1650","0","161589","87","163326","0.07"
"2025-09-20T19:40:13.322Z","Included","claude-4-sonnet-1m","Yes","425","0","161164","244","161833","0.06"
"2025-09-20T19:39:45.252Z","Included","claude-4-sonnet-1m","Yes","334","0","160830","133","161297","0.06"
"2025-09-20T19:39:38.095Z","Included","claude-4-sonnet-1m","Yes","405","0","160425","110","160940","0.06"
"2025-09-20T19:39:30.304Z","Included","claude-4-sonnet-1m","Yes","703","0","159722","245","160670","0.07"
"2025-09-20T19:39:02.196Z","Included","claude-4-sonnet-1m","Yes","381","0","159341","392","160114","0.07"
"2025-09-20T19:38:35.592Z","Included","claude-4-sonnet-1m","Yes","345","0","158996","138","159479","0.06"
"2025-09-20T19:38:24.711Z","Included","claude-4-sonnet-1m","Yes","1023","0","157973","110","159106","0.06"
"2025-09-20T19:38:16.574Z","Included","claude-4-sonnet-1m","Yes","700","0","157273","808","158781","0.07"
"2025-09-20T19:37:50.781Z","Included","claude-4-sonnet-1m","Yes","467","0","156806","420","157693","0.07"
"2025-09-20T19:37:21.463Z","Included","claude-4-sonnet-1m","Yes","345","0","156461","143","156949","0.06"
"2025-09-20T19:37:14.508Z","Included","claude-4-sonnet-1m","Yes","421","0","156040","110","156571","0.06"
"2025-09-20T19:37:09.911Z","Included","claude-4-sonnet-1m","Yes","294","0","155746","160","156200","0.06"
"2025-09-20T19:37:04.821Z","Included","claude-4-sonnet-1m","Yes","291","0","155455","133","155879","0.06"
"2025-09-20T19:36:59.477Z","Included","claude-4-sonnet-1m","Yes","183","0","155272","128","155583","0.06"
"2025-09-20T19:36:34.621Z","Included","claude-4-sonnet-1m","Yes","477","0","154795","142","155414","0.06"
"2025-09-20T19:36:08.638Z","Included","claude-4-sonnet-1m","Yes","338","0","154457","144","154939","0.06"
"2025-09-20T19:36:02.261Z","Included","claude-4-sonnet-1m","Yes","461","0","153996","110","154567","0.06"
"2025-09-20T19:35:56.599Z","Included","claude-4-sonnet-1m","Yes","242","0","153754","164","154160","0.06"
"2025-09-20T19:35:51.705Z","Included","claude-4-sonnet-1m","Yes","257","0","153497","127","153881","0.06"
"2025-09-20T19:35:46.774Z","Included","claude-4-sonnet-1m","Yes","157","0","153340","121","153618","0.06"
"2025-09-20T19:35:41.866Z","Included","claude-4-sonnet-1m","Yes","130","0","153210","116","153456","0.06"
"2025-09-20T19:35:36.718Z","Included","claude-4-sonnet-1m","Yes","148","0","153062","89","153299","0.06"
"2025-09-20T19:35:30.430Z","Included","claude-4-sonnet-1m","Yes","518","0","152544","107","153169","0.06"
"2025-09-20T19:35:24.990Z","Included","claude-4-sonnet-1m","Yes","436","0","152108","202","152746","0.06"
"2025-09-20T19:35:17.979Z","Included","claude-4-sonnet-1m","Yes","442","0","151666","179","152287","0.06"
"2025-09-20T19:35:13.173Z","Included","claude-4-sonnet-1m","Yes","445","0","151221","192","151858","0.06"
"2025-09-20T19:35:05.281Z","Included","claude-4-sonnet-1m","Yes","441","0","150780","157","151378","0.06"
"2025-09-20T19:34:58.824Z","Included","claude-4-sonnet-1m","Yes","451","0","150329","175","150955","0.06"
"2025-09-20T19:34:53.281Z","Included","claude-4-sonnet-1m","Yes","378","0","149951","192","150521","0.06"
